timestamp;Particle size (mm);Particle speed (mm/h)
2023-02-25T03:34:00.061840;01.016;03.326
2023-02-25T03:34:00.061840;00.807;04.115
2023-02-25T03:34:00.061840;00.570;02.039
2023-02-25T03:34:00.061840;01.603;05.011
2023-02-25T03:34:00.061840;00.717;02.986
2023-02-25T03:34:00.061840;01.415;04.842
2023-02-25T03:34:00.061840;00.595;02.380
2023-02-25T03:34:00.061840;01.494;04.922
2023-02-25T03:34:00.061840;00.584;03.624
2023-02-25T03:34:00.061840;00.520;01.736
2023-02-25T03:34:00.061840;00.919;02.958
2023-02-25T03:34:00.061840;00.800;03.611
2023-02-25T03:34:00.061840;01.019;03.451
2023-02-25T03:34:00.061840;01.302;04.544
2023-02-25T03:34:00.061840;01.963;05.806
2023-02-25T03:34:00.061840;01.275;04.057
2023-02-25T03:34:00.061840;01.432;04.804
2023-02-25T03:34:00.061840;01.044;03.773
2023-02-25T03:34:00.061840;00.830;03.154
2023-02-25T03:34:00.061840;00.951;03.547
2023-02-25T03:34:00.061840;01.000;03.551
2023-02-25T03:34:00.061840;00.973;02.777
2023-02-25T03:34:00.061840;01.587;04.479
2023-02-25T03:34:00.061840;02.243;06.016
2023-02-25T03:34:00.061840;01.820;05.002
2023-02-25T03:34:00.061840;00.934;02.586
2023-02-25T03:34:00.061840;01.187;03.458
2023-02-25T03:34:00.061840;00.740;02.230
2023-02-25T03:34:00.061840;00.908;02.878
2023-02-25T03:34:00.061840;00.785;01.734
2023-02-25T03:34:00.061840;00.844;02.770
2023-02-25T03:34:00.061840;01.010;03.436
2023-02-25T03:34:00.061840;00.815;02.583
2023-02-25T03:34:00.061840;00.581;01.565
2023-02-25T03:34:00.061840;00.922;02.978
2023-02-25T03:34:00.061840;00.761;02.243
2023-02-25T03:34:00.061840;00.682;02.787
2023-02-25T03:34:00.061840;00.791;02.613
2023-02-25T03:34:00.061840;00.790;02.730
2023-02-25T03:34:00.061840;00.788;02.837
2023-02-25T03:34:00.061840;00.856;02.680
2023-02-25T03:34:00.061840;00.763;02.358
2023-02-25T03:34:00.061840;00.576;01.665
2023-02-25T03:34:00.061840;00.821;03.151
2023-02-25T03:34:00.061840;01.075;04.408
2023-02-25T03:34:00.061840;00.912;03.163
2023-02-25T03:34:00.061840;00.678;02.510
2023-02-25T03:34:00.061840;01.378;04.048
2023-02-25T03:34:00.061840;01.012;03.105
2023-02-25T03:34:00.061840;00.787;03.176
2023-02-25T03:34:00.061840;00.903;02.871
2023-02-25T03:34:00.061840;00.952;02.667
2023-02-25T03:34:00.061840;00.758;02.436
2023-02-25T03:34:00.061840;00.949;03.664
2023-02-25T03:34:00.061840;01.225;04.179
2023-02-25T03:34:00.061840;00.540;02.101
2023-02-25T03:34:00.061840;00.778;03.271
2023-02-25T03:34:00.061840;00.715;02.740
2023-02-25T03:34:00.061840;01.051;03.175
2023-02-25T03:34:00.061840;00.649;02.747
2023-02-25T03:34:00.061840;00.893;02.882
2023-02-25T03:34:00.061840;00.817;02.653
2023-02-25T03:34:00.061840;01.115;04.262
2023-02-25T03:34:00.061840;00.361;01.616
2023-02-25T03:34:00.061840;00.680;02.013
2023-02-25T03:34:00.061840;00.764;02.903
2023-02-25T03:34:00.061840;01.567;05.180
2023-02-25T03:34:00.061840;00.596;02.958
2023-02-25T03:34:00.061840;00.782;02.827
2023-02-25T03:34:00.061840;01.167;03.789
2023-02-25T03:34:00.061840;00.752;02.475
2023-02-25T03:34:00.061840;00.719;02.379
2023-02-25T03:34:00.061840;00.487;01.441
2023-02-25T03:34:00.061840;00.346;01.775
2023-02-25T03:34:00.061840;01.292;04.145
2023-02-25T03:34:00.061840;00.565;02.171
2023-02-25T03:34:00.061840;00.833;03.376
2023-02-25T03:34:00.061840;01.190;03.665
2023-02-25T03:34:00.061840;00.446;01.384
2023-02-25T03:34:00.061840;00.954;02.734
2023-02-25T03:34:00.061840;00.706;01.760
2023-02-25T03:34:00.061840;01.006;03.014
2023-02-25T03:34:00.061840;00.723;02.129
2023-02-25T03:34:00.061840;01.080;03.144
2023-02-25T03:34:00.061840;00.936;02.748
2023-02-25T03:34:00.061840;01.157;03.088
2023-02-25T03:34:00.061840;00.470;01.215
2023-02-25T03:34:00.061840;00.667;02.896
2023-02-25T03:34:00.061840;00.726;03.667
2023-02-25T03:34:00.061840;00.654;02.895
2023-02-25T03:34:00.061840;00.966;03.491
2023-02-25T03:34:00.061840;00.578;02.272
2023-02-25T03:34:00.061840;00.723;02.368
2023-02-25T03:34:00.061840;01.038;03.469
2023-02-25T03:34:00.061840;00.849;03.050
2023-02-25T03:34:00.061840;00.822;03.029
2023-02-25T03:34:00.061840;00.521;02.054
2023-02-25T03:34:00.061840;00.502;02.034
2023-02-25T03:34:00.061840;00.638;03.534
2023-02-25T03:34:00.061840;00.708;02.496
2023-02-25T03:35:00.492619;01.016;03.280
2023-02-25T03:35:00.492619;00.762;02.908
2023-02-25T03:35:00.492619;00.915;02.454
2023-02-25T03:35:00.492619;00.904;03.406
2023-02-25T03:35:00.492619;00.784;02.241
2023-02-25T03:35:00.492619;00.930;02.616
2023-02-25T03:35:00.492619;00.851;03.420
2023-02-25T03:35:00.492619;00.837;02.776
2023-02-25T03:35:00.492619;00.621;02.520
2023-02-25T03:35:00.492619;01.114;04.133
2023-02-25T03:35:00.492619;00.793;02.546
2023-02-25T03:35:00.492619;00.864;03.559
2023-02-25T03:35:00.492619;00.636;02.455
2023-02-25T03:35:00.492619;00.504;02.010
2023-02-25T03:35:00.492619;00.550;02.334
2023-02-25T03:35:00.492619;00.698;03.183
2023-02-25T03:35:00.492619;00.977;03.656
2023-02-25T03:35:00.492619;00.530;01.783
2023-02-25T03:35:00.492619;00.387;01.433
2023-02-25T03:53:00.243327;00.471;01.182
2023-02-25T03:54:00.217604;00.911;03.264
2023-02-25T03:54:00.217604;00.710;01.750
2023-02-25T03:54:00.217604;00.527;01.026
2023-02-25T03:54:00.217604;00.550;00.888
2023-02-25T03:54:00.217604;00.520;01.505
2023-02-25T03:54:00.217604;00.415;01.134
2023-02-25T03:54:00.217604;00.418;02.046
2023-02-25T03:54:00.217604;00.759;02.831
2023-02-25T03:54:00.217604;00.882;02.787
2023-02-25T03:55:00.271022;00.548;01.103
2023-02-25T03:55:00.271022;00.584;01.556
2023-02-25T03:55:00.271022;00.514;02.213
2023-02-25T03:55:00.271022;00.449;00.652
2023-02-25T03:55:00.271022;00.534;02.331
2023-02-25T03:55:00.271022;00.445;01.532
2023-02-25T03:55:00.271022;00.749;02.736
2023-02-25T03:55:00.271022;00.525;01.830
2023-02-25T03:55:00.271022;00.373;03.753
2023-02-25T03:55:00.271022;00.452;02.159
2023-02-25T03:55:00.271022;00.535;01.332
2023-02-25T03:55:00.271022;00.565;01.769
2023-02-25T03:55:00.271022;00.443;02.110
2023-02-25T03:55:00.271022;00.475;01.776
2023-02-25T03:55:00.271022;00.465;01.286
2023-02-25T03:55:00.271022;00.395;01.922
2023-02-25T03:55:00.271022;00.616;02.408
2023-02-25T03:55:00.271022;00.568;02.570
2023-02-25T03:55:00.271022;00.808;02.584
2023-02-25T03:55:00.271022;00.604;02.031
2023-02-25T03:55:00.271022;00.513;03.203
2023-02-25T03:55:00.271022;00.361;01.565
2023-02-25T03:56:00.437385;00.450;02.100
2023-02-25T03:56:00.437385;00.501;00.659
2023-02-25T03:56:00.437385;00.579;01.946
2023-02-25T03:56:00.437385;00.539;02.623
2023-02-25T03:56:00.437385;00.562;02.641
2023-02-25T03:56:00.437385;00.391;00.864
2023-02-25T03:56:00.437385;00.434;01.806
2023-02-25T03:56:00.437385;00.508;00.744
2023-02-25T03:56:00.437385;00.530;00.645
2023-02-25T03:56:00.437385;00.602;01.758
2023-02-25T03:56:00.437385;00.462;01.178
2023-02-25T03:56:00.437385;00.547;01.533
2023-02-25T03:56:00.437385;00.850;03.042
2023-02-25T03:56:00.437385;00.442;02.048
2023-02-25T03:56:00.437385;00.338;01.912
2023-02-25T03:56:00.437385;00.588;00.921
2023-02-25T03:56:00.437385;00.576;01.057
2023-02-25T03:56:00.437385;00.471;02.376
2023-02-25T03:56:00.437385;00.420;04.119
2023-02-25T03:56:00.437385;00.500;01.974
2023-02-25T03:56:00.437385;00.434;01.034
2023-02-25T03:56:00.437385;00.412;00.650
2023-02-25T03:56:00.437385;00.514;01.256
2023-02-25T03:56:00.437385;00.539;01.417
2023-02-25T03:56:00.437385;00.467;01.203
2023-02-25T03:56:00.437385;00.468;00.636
2023-02-25T03:57:00.635270;00.501;00.540
2023-02-25T03:57:00.635270;00.538;01.326
2023-02-25T03:57:00.635270;00.511;01.640
2023-02-25T03:57:00.635270;00.411;00.693
2023-02-25T03:57:00.635270;00.403;01.391
2023-02-25T03:57:00.635270;00.543;01.988
2023-02-25T03:57:00.635270;00.502;01.996
2023-02-25T03:57:00.635270;00.472;01.981
2023-02-25T03:57:00.635270;00.430;00.691
2023-02-25T03:57:00.635270;00.505;01.958
2023-02-25T03:57:00.635270;00.535;02.580
2023-02-25T03:57:00.635270;00.400;01.644
2023-02-25T03:57:00.635270;00.430;01.173
2023-02-25T03:57:00.635270;00.412;01.354
2023-02-25T03:57:00.635270;00.473;01.468
2023-02-25T03:57:00.635270;00.658;01.353
2023-02-25T03:57:00.635270;00.660;01.610
2023-02-25T03:57:00.635270;00.632;02.882
2023-02-25T03:57:00.635270;00.663;03.190
2023-02-25T03:57:00.635270;00.464;01.651
2023-02-25T03:57:00.635270;00.388;02.541
2023-02-25T03:57:00.635270;00.706;00.283
2023-02-25T03:58:00.800816;00.383;01.080
2023-02-25T03:58:00.800816;00.531;03.000
2023-02-25T03:59:00.788648;00.612;03.203
2023-02-25T03:59:00.788648;00.559;01.562
2023-02-25T04:00:00.778535;00.487;01.874
2023-02-25T04:00:00.778535;00.772;02.021
2023-02-25T04:00:00.778535;00.627;01.853
2023-02-25T04:00:00.778535;00.605;01.614
2023-02-25T04:00:00.778535;00.459;01.124
2023-02-25T04:10:00.560132;00.331;03.483
2023-02-25T04:13:00.481139;00.521;00.671
2023-02-25T04:19:00.321127;00.567;01.452
2023-02-25T04:20:00.311262;00.459;01.732
2023-02-25T04:20:00.311262;00.427;01.612
2023-02-25T04:20:00.311262;00.445;01.366
2023-02-25T04:20:00.311262;00.450;02.219
2023-02-25T04:20:00.311262;00.532;00.947
2023-02-25T04:20:00.311262;00.428;01.792
2023-02-25T04:20:00.311262;00.630;01.546
2023-02-25T04:20:00.311262;00.738;01.346
2023-02-25T04:20:00.311262;00.450;01.616
2023-02-25T04:20:00.311262;00.446;00.937
2023-02-25T04:20:00.311262;00.827;02.569
2023-02-25T04:20:00.311262;00.603;02.911
2023-02-25T04:20:00.311262;00.698;01.956
2023-02-25T04:20:00.311262;00.474;01.163
2023-02-25T04:20:00.311262;00.746;00.998
2023-02-25T04:20:00.311262;00.679;00.955
2023-02-25T04:20:00.311262;00.696;01.155
2023-02-25T04:20:00.311262;00.443;01.146
2023-02-25T04:20:00.311262;00.606;02.658
2023-02-25T04:20:00.311262;00.611;02.181
2023-02-25T04:20:00.311262;00.801;01.763
2023-02-25T04:20:00.311262;00.685;01.452
2023-02-25T04:20:00.311262;00.807;03.450
2023-02-25T04:20:00.311262;00.565;02.046
2023-02-25T04:20:00.311262;00.391;00.848
2023-02-25T04:20:00.311262;00.514;02.664
2023-02-25T04:20:00.311262;00.576;02.766
2023-02-25T04:20:00.311262;00.578;03.080
2023-02-25T04:20:00.311262;00.574;02.653
2023-02-25T04:20:00.311262;00.694;03.573
2023-02-25T04:20:00.311262;00.794;02.841
2023-02-25T04:20:00.311262;00.724;01.398
2023-02-25T04:20:00.311262;00.495;01.752
2023-02-25T04:20:00.311262;00.612;01.972
2023-02-25T04:20:00.311262;00.568;01.342
2023-02-25T04:20:00.311262;00.810;02.605
2023-02-25T04:20:00.311262;00.690;01.858
2023-02-25T04:20:00.311262;00.702;02.078
2023-02-25T04:20:00.311262;00.646;01.384
2023-02-25T04:20:00.311262;00.645;00.662
2023-02-25T04:20:00.311262;00.737;01.059
2023-02-25T04:20:00.311262;00.477;01.149
2023-02-25T04:20:00.311262;00.562;03.210
2023-02-25T04:20:00.311262;00.579;03.039
2023-02-25T04:20:00.311262;00.507;02.567
2023-02-25T04:20:00.311262;00.498;00.572
2023-02-25T04:20:00.311262;00.427;01.403
2023-02-25T04:20:00.311262;00.708;03.421
2023-02-25T04:20:00.311262;00.584;02.489
2023-02-25T04:20:00.311262;00.528;02.575
2023-02-25T04:20:00.311262;00.715;02.471
2023-02-25T04:20:00.311262;00.525;02.198
2023-02-25T04:20:00.311262;00.585;02.781
2023-02-25T04:20:00.311262;00.647;01.740
2023-02-25T04:20:00.311262;00.582;01.477
2023-02-25T04:20:00.311262;00.678;01.820
2023-02-25T04:20:00.311262;00.588;01.524
2023-02-25T04:20:00.311262;00.493;01.655
2023-02-25T04:20:00.311262;00.480;01.511
2023-02-25T04:20:00.311262;00.427;01.514
2023-02-25T04:20:00.311262;00.715;02.255
2023-02-25T04:20:00.311262;00.740;02.443
2023-02-25T04:21:00.879991;00.895;02.791
2023-02-25T04:21:00.879991;00.416;02.773
2023-02-25T04:21:00.879991;00.448;02.778
2023-02-25T04:21:00.879991;00.550;03.845
2023-02-25T04:21:00.879991;00.510;02.950
2023-02-25T04:21:00.879991;00.554;02.601
2023-02-25T04:21:00.879991;00.474;02.257
2023-02-25T04:21:00.879991;00.392;00.907
2023-02-25T04:21:00.879991;00.573;03.549
2023-02-25T04:21:00.879991;00.407;01.013
2023-02-25T04:21:00.879991;00.434;01.935
2023-02-25T04:21:00.879991;00.493;01.773
2023-02-25T04:21:00.879991;00.510;02.215
2023-02-25T04:21:00.879991;00.601;00.964
2023-02-25T04:21:00.879991;00.475;00.952
2023-02-25T04:21:00.879991;00.553;01.663
2023-02-25T04:21:00.879991;00.580;01.560
2023-02-25T04:21:00.879991;00.585;01.584
2023-02-25T04:21:00.879991;00.427;01.442
2023-02-25T04:21:00.879991;00.536;01.785
2023-02-25T04:21:00.879991;00.837;03.733
2023-02-25T04:21:00.879991;00.521;02.844
2023-02-25T04:21:00.879991;00.591;02.951
2023-02-25T04:21:00.879991;00.577;02.749
2023-02-25T04:21:00.879991;00.565;02.805
2023-02-25T04:21:00.879991;00.491;00.486
2023-02-25T04:21:00.879991;00.514;02.091
2023-02-25T04:21:00.879991;00.562;00.574
2023-02-25T04:21:00.879991;00.492;02.486
2023-02-25T04:21:00.879991;00.584;01.783
2023-02-25T04:21:00.879991;00.591;00.383
2023-02-25T04:21:00.879991;00.511;01.202
2023-02-25T04:21:00.879991;00.511;01.858
2023-02-25T04:21:00.879991;00.544;02.728
2023-02-25T04:21:00.879991;00.617;01.389
2023-02-25T04:21:00.879991;00.551;01.814
2023-02-25T04:21:00.879991;00.667;03.001
2023-02-25T04:21:00.879991;00.371;02.233
2023-02-25T04:21:00.879991;00.535;01.782
2023-02-25T04:21:00.879991;00.471;01.953
2023-02-25T04:21:00.879991;00.492;03.202
2023-02-25T04:21:00.879991;00.421;02.601
2023-02-25T04:21:00.879991;00.572;02.758
2023-02-25T04:21:00.879991;00.657;03.359
2023-02-25T04:21:00.879991;00.620;02.038
2023-02-25T04:21:00.879991;00.536;02.248
2023-02-25T04:21:00.879991;00.550;01.360
2023-02-25T04:21:00.879991;00.602;02.727
2023-02-25T04:21:00.879991;00.432;01.063
2023-02-25T04:21:00.879991;00.525;02.807
2023-02-25T04:21:00.879991;00.953;04.095
2023-02-25T04:21:00.879991;00.553;02.102
2023-02-25T04:21:00.879991;00.516;02.393
2023-02-25T04:21:00.879991;00.597;02.462
2023-02-25T04:21:00.879991;00.579;02.448
2023-02-25T04:21:00.879991;00.485;02.436
2023-02-25T04:21:00.879991;00.475;01.390
2023-02-25T04:21:00.879991;00.559;01.592
2023-02-25T04:21:00.879991;00.775;02.790
2023-02-25T04:21:00.879991;00.883;02.596
2023-02-25T04:21:00.879991;00.675;01.860
2023-02-25T04:21:00.879991;00.851;02.108
2023-02-25T04:21:00.879991;00.698;02.281
2023-02-25T04:21:00.879991;00.544;01.335
2023-02-25T04:21:00.879991;00.771;02.989
2023-02-25T04:21:00.879991;00.858;03.433
2023-02-25T04:21:00.879991;00.767;02.427
2023-02-25T04:21:00.879991;00.736;01.633
2023-02-25T04:21:00.879991;00.812;03.263
2023-02-25T04:21:00.879991;00.700;01.854
2023-02-25T04:21:00.879991;00.855;02.912
2023-02-25T04:21:00.879991;00.691;02.247
2023-02-25T04:21:00.879991;00.784;02.836
2023-02-25T04:21:00.879991;00.657;02.551
2023-02-25T04:21:00.879991;00.456;02.121
2023-02-25T04:21:00.879991;00.689;02.998
2023-02-25T04:21:00.879991;00.384;00.817
2023-02-25T04:21:00.879991;00.659;02.376
2023-02-25T04:21:00.879991;00.565;02.802
2023-02-25T04:21:00.879991;00.693;03.156
2023-02-25T04:21:00.879991;00.468;00.576
2023-02-25T04:21:00.879991;00.599;03.133
2023-02-25T04:21:00.879991;00.621;03.117
2023-02-25T04:21:00.879991;00.630;03.685
2023-02-25T04:21:00.879991;00.690;01.277
2023-02-25T04:21:00.879991;00.584;00.988
2023-02-25T04:21:00.879991;00.611;01.747
2023-02-25T04:21:00.879991;00.561;03.207
2023-02-25T04:21:00.879991;00.656;01.837
2023-02-25T04:21:00.879991;00.657;01.652
2023-02-25T04:21:00.879991;00.527;02.467
2023-02-25T04:21:00.879991;00.682;03.117
2023-02-25T04:21:00.879991;00.596;02.935
2023-02-25T04:21:00.879991;00.592;03.315
2023-02-25T04:21:00.879991;00.697;03.218
2023-02-25T04:21:00.879991;00.678;02.077
2023-02-25T04:21:00.879991;00.825;01.911
2023-02-25T04:21:00.879991;00.717;01.888
2023-02-25T04:21:00.879991;00.758;01.492
2023-02-25T04:21:00.879991;00.726;02.378
2023-02-25T04:21:00.879991;00.779;02.412
2023-02-25T04:21:00.879991;00.530;01.695
2023-02-25T04:21:00.879991;00.683;01.782
2023-02-25T04:21:00.879991;00.691;01.358
2023-02-25T04:21:00.879991;00.819;02.148
2023-02-25T04:21:00.879991;00.395;01.088
2023-02-25T04:21:00.879991;00.763;02.641
2023-02-25T04:21:00.879991;00.620;02.751
2023-02-25T04:21:00.879991;00.510;01.256
2023-02-25T04:21:00.879991;00.601;01.334
2023-02-25T04:21:00.879991;00.609;01.857
2023-02-25T04:21:00.879991;00.537;02.086
2023-02-25T04:21:00.879991;00.611;01.910
2023-02-25T04:21:00.879991;00.796;02.468
2023-02-25T04:21:00.879991;00.668;01.979
2023-02-25T04:21:00.879991;00.735;01.745
2023-02-25T04:21:00.879991;00.637;01.381
2023-02-25T04:21:00.879991;00.878;02.508
2023-02-25T04:21:00.879991;00.612;02.064
2023-02-25T04:21:00.879991;00.475;01.986
2023-02-25T04:21:00.879991;00.508;02.191
2023-02-25T04:21:00.879991;00.632;02.220
2023-02-25T04:21:00.879991;00.769;02.199
2023-02-25T04:21:00.879991;00.718;01.574
2023-02-25T04:21:00.879991;00.607;02.500
2023-02-25T04:21:00.879991;00.705;02.054
2023-02-25T04:21:00.879991;00.557;00.430
2023-02-25T04:21:00.879991;00.618;01.969
2023-02-25T04:21:00.879991;00.662;03.162
2023-02-25T04:21:00.879991;00.527;02.530
2023-02-25T04:21:00.879991;00.693;02.728
2023-02-25T04:21:00.879991;00.511;02.547
2023-02-25T04:21:00.879991;00.552;03.915
2023-02-25T04:21:00.879991;00.899;03.212
2023-02-25T04:21:00.879991;00.886;02.922
2023-02-25T04:21:00.879991;00.606;01.966
2023-02-25T04:21:00.879991;00.791;02.158
2023-02-25T04:21:00.879991;00.714;01.292
2023-02-25T04:21:00.879991;00.835;01.559
2023-02-25T04:22:00.114992;00.678;01.810
2023-02-25T04:22:00.114992;00.477;02.128
2023-02-25T04:22:00.114992;00.754;03.326
2023-02-25T04:22:00.114992;00.513;01.773
2023-02-25T04:22:00.114992;00.454;01.982
2023-02-25T04:22:00.114992;00.517;02.985
2023-02-25T04:22:00.114992;00.454;02.735
2023-02-25T04:22:00.114992;00.533;01.325
2023-02-25T04:22:00.114992;00.847;01.257
2023-02-25T04:22:00.114992;00.588;01.566
2023-02-25T04:22:00.114992;00.546;01.050
2023-02-25T04:22:00.114992;00.635;01.742
2023-02-25T04:22:00.114992;00.931;02.850
2023-02-25T04:22:00.114992;00.675;03.756
2023-02-25T04:22:00.114992;00.489;01.234
2023-02-25T04:22:00.114992;00.876;03.794
2023-02-25T04:22:00.114992;00.647;02.555
2023-02-25T04:22:00.114992;00.938;02.673
2023-02-25T04:22:00.114992;00.788;03.127
2023-02-25T04:22:00.114992;00.853;02.432
2023-02-25T04:22:00.114992;00.667;01.489
2023-02-25T04:22:00.114992;00.748;02.657
2023-02-25T04:22:00.114992;00.904;02.970
2023-02-25T04:22:00.114992;00.681;02.454
2023-02-25T04:22:00.114992;00.933;03.673
2023-02-25T04:22:00.114992;00.782;02.888
2023-02-25T04:22:00.114992;00.708;03.105
2023-02-25T04:22:00.114992;00.742;01.815
2023-02-25T04:22:00.114992;00.767;01.941
2023-02-25T04:22:00.114992;00.770;02.431
2023-02-25T04:22:00.114992;00.989;02.914
2023-02-25T04:22:00.114992;00.926;03.100
2023-02-25T04:22:00.114992;00.511;01.699
2023-02-25T04:22:00.114992;00.778;01.997
2023-02-25T04:22:00.114992;00.760;02.549
2023-02-25T04:22:00.114992;00.560;01.665
2023-02-25T04:22:00.114992;00.794;01.739
2023-02-25T04:22:00.114992;00.592;01.441
2023-02-25T04:22:00.114992;00.628;01.758
2023-02-25T04:22:00.114992;00.580;01.109
2023-02-25T04:22:00.114992;00.901;01.400
2023-02-25T04:22:00.114992;00.966;02.959
2023-02-25T04:22:00.114992;00.575;02.057
2023-02-25T04:22:00.114992;00.515;01.709
2023-02-25T04:22:00.114992;00.731;03.007
2023-02-25T04:22:00.114992;01.061;03.909
2023-02-25T04:22:00.114992;00.730;03.152
2023-02-25T04:22:00.114992;00.857;03.092
2023-02-25T04:22:00.114992;00.874;02.376
2023-02-25T04:22:00.114992;00.794;02.737
2023-02-25T04:22:00.114992;00.765;01.846
2023-02-25T04:22:00.114992;00.641;01.509
2023-02-25T04:22:00.114992;00.812;01.984
2023-02-25T04:22:00.114992;00.511;01.117
2023-02-25T04:22:00.114992;00.794;02.255
2023-02-25T04:22:00.114992;00.957;02.991
2023-02-25T04:22:00.114992;00.711;01.953
2023-02-25T04:22:00.114992;00.612;01.255
2023-02-25T04:22:00.114992;00.740;02.131
2023-02-25T04:22:00.114992;00.731;02.536
2023-02-25T04:22:00.114992;00.666;02.465
2023-02-25T04:22:00.114992;00.693;02.717
2023-02-25T04:22:00.114992;00.628;01.985
2023-02-25T04:22:00.114992;00.504;01.442
2023-02-25T04:22:00.114992;00.521;01.598
2023-02-25T04:22:00.114992;00.584;01.693
2023-02-25T04:22:00.114992;00.455;01.750
2023-02-25T04:22:00.114992;00.561;02.144
2023-02-25T04:22:00.114992;00.633;01.613
2023-02-25T04:22:00.114992;00.620;01.156
2023-02-25T04:22:00.114992;00.455;00.539
2023-02-25T04:22:00.114992;00.541;01.210
2023-02-25T04:22:00.114992;00.605;01.140
2023-02-25T04:22:00.114992;00.599;01.478
2023-02-25T04:22:00.114992;00.654;01.590
2023-02-25T04:22:00.114992;00.525;01.348
2023-02-25T04:22:00.114992;00.619;01.608
2023-02-25T04:22:00.114992;00.856;02.350
2023-02-25T04:22:00.114992;00.918;02.284
2023-02-25T04:22:00.114992;00.666;02.288
2023-02-25T04:22:00.114992;00.898;02.860
2023-02-25T04:22:00.114992;00.684;02.740
2023-02-25T04:22:00.114992;00.530;02.226
2023-02-25T04:22:00.114992;00.646;03.178
2023-02-25T04:22:00.114992;00.668;02.001
2023-02-25T04:22:00.114992;00.645;02.498
2023-02-25T04:22:00.114992;00.668;02.503
2023-02-25T04:22:00.114992;00.628;02.317
2023-02-25T04:22:00.114992;00.431;00.702
2023-02-25T04:22:00.114992;00.562;02.043
2023-02-25T04:22:00.114992;00.648;02.324
2023-02-25T04:22:00.114992;00.555;02.465
2023-02-25T04:22:00.114992;00.777;02.343
2023-02-25T04:22:00.114992;00.540;02.046
2023-02-25T04:22:00.114992;00.645;02.048
2023-02-25T04:22:00.114992;00.586;02.244
2023-02-25T04:22:00.114992;00.391;00.755
2023-02-25T04:22:00.114992;00.663;02.799
2023-02-25T04:22:00.114992;00.607;02.548
2023-02-25T04:22:00.114992;00.723;03.514
2023-02-25T04:22:00.114992;00.485;03.081
2023-02-25T04:22:00.114992;00.926;02.812
2023-02-25T04:22:00.114992;00.733;02.646
2023-02-25T04:22:00.114992;00.760;02.506
2023-02-25T04:22:00.114992;00.607;01.631
2023-02-25T04:22:00.114992;00.495;01.358
2023-02-25T04:22:00.114992;00.591;00.905
2023-02-25T04:22:00.114992;00.529;01.054
2023-02-25T04:22:00.114992;00.634;01.222
2023-02-25T04:22:00.114992;00.835;02.073
2023-02-25T04:22:00.114992;00.607;02.151
2023-02-25T04:22:00.114992;00.642;02.054
2023-02-25T04:22:00.114992;00.649;01.845
2023-02-25T04:22:00.114992;00.456;01.888
2023-02-25T04:22:00.114992;00.531;01.786
2023-02-25T04:22:00.114992;00.581;02.002
2023-02-25T04:22:00.114992;00.631;02.002
2023-02-25T04:22:00.114992;00.507;01.262
2023-02-25T04:22:00.114992;00.698;01.599
2023-02-25T04:22:00.114992;00.732;02.230
2023-02-25T04:22:00.114992;00.607;01.614
2023-02-25T04:22:00.114992;00.702;02.355
2023-02-25T04:22:00.114992;00.583;01.677
2023-02-25T04:22:00.114992;00.602;01.697
2023-02-25T04:22:00.114992;00.591;02.495
2023-02-25T04:22:00.114992;00.561;02.083
2023-02-25T04:22:00.114992;00.754;03.952
2023-02-25T04:22:00.114992;00.357;01.571
2023-02-25T04:22:00.114992;00.493;02.432
2023-02-25T04:22:00.114992;00.680;02.263
2023-02-25T04:22:00.114992;00.648;02.396
2023-02-25T04:22:00.114992;00.580;02.226
2023-02-25T04:22:00.114992;00.742;01.888
2023-02-25T04:22:00.114992;00.698;01.804
2023-02-25T04:22:00.114992;00.639;01.402
2023-02-25T04:22:00.114992;00.585;01.727
2023-02-25T04:22:00.114992;00.603;01.821
2023-02-25T04:22:00.114992;00.580;01.900
2023-02-25T04:22:00.114992;00.511;01.232
2023-02-25T04:22:00.114992;00.644;02.793
2023-02-25T04:22:00.114992;00.619;02.314
2023-02-25T04:22:00.114992;00.602;02.626
2023-02-25T04:22:00.114992;00.586;01.732
2023-02-25T04:22:00.114992;00.546;01.817
2023-02-25T04:22:00.114992;00.641;02.475
2023-02-25T04:22:00.114992;00.446;01.717
2023-02-25T04:22:00.114992;00.457;00.604
2023-02-25T04:22:00.114992;00.640;01.843
2023-02-25T04:22:00.114992;00.942;03.374
2023-02-25T04:22:00.114992;00.538;01.952
2023-02-25T04:22:00.114992;00.424;02.006
2023-02-25T04:22:00.114992;00.559;02.152
2023-02-25T04:22:00.114992;00.617;02.530
2023-02-25T04:22:00.114992;00.824;03.024
2023-02-25T04:22:00.114992;00.401;02.310
2023-02-25T04:22:00.114992;00.872;02.908
2023-02-25T04:22:00.114992;00.543;02.190
2023-02-25T04:22:00.114992;00.825;02.705
2023-02-25T04:22:00.114992;00.438;01.769
2023-02-25T04:22:00.114992;00.698;02.253
2023-02-25T04:22:00.114992;00.614;02.642
2023-02-25T04:22:00.114992;00.665;02.342
2023-02-25T04:22:00.114992;00.652;02.257
2023-02-25T04:22:00.114992;00.572;02.548
2023-02-25T04:22:00.114992;00.539;02.511
2023-02-25T04:22:00.114992;00.703;03.099
2023-02-25T04:22:00.114992;00.467;01.706
2023-02-25T04:22:00.114992;00.449;01.977
2023-02-25T04:22:00.114992;00.625;01.691
2023-02-25T04:22:00.114992;00.743;03.038
